145147186.528172 1.1815395588 1.2335538918 1.2759902362 -0.5600075649 -0.6143968780 -0.6656371867
145467573.330202 1.1515054336 1.1807490730 1.2393729556 -0.5381053424 -0.6067622886 -0.6381970324
145787960.132233 1.1209463645 1.1269667223 1.1987135264 -0.5177862326 -0.5972853438 -0.6082650526
146108346.934263 1.0902766152 1.0734946987 1.1551199269 -0.4992632575 -0.5861148800 -0.5767832481
146428733.736293 1.0599760827 1.0214515098 1.1097274057 -0.4826938911 -0.5735238125 -0.5446155473
146749120.538324 1.0302754415 0.9713212683 1.0631595513 -0.4680829778 -0.5597082895 -0.5122026816
147069507.340354 1.0017494932 0.9240760192 1.0164531677 -0.4556348010 -0.5450039281 -0.4802520088
147389894.142385 0.9747084069 0.8802508554 0.9701930006 -0.4454497814 -0.5295997342 -0.4491640001
147710280.944415 0.9493177849 0.8402571488 0.9247450378 -0.4376093201 -0.5135647713 -0.4192312553
148030667.746446 0.9258941816 0.8048907038 0.8808849551 -0.4322289390 -0.4970653881 -0.3910611833
148351054.548476 0.9043195639 0.7744221785 0.8387997040 -0.4292543921 -0.4800147583 -0.3649195852
148671441.350507 0.8844765144 0.7492580137 0.7988864205 -0.4285728026 -0.4623694699 -0.3412461224
148991828.152537 0.8662901337 0.7298580618 0.7618543650 -0.4299398582 -0.4442396981 -0.3206636469
149312214.954568 0.8493793488 0.7162638077 0.7279467786 -0.4329988237 -0.4255539423 -0.3035061257
149632601.756598 0.8335254313 0.7085699667 0.6978006621 -0.4372872015 -0.4064913268 -0.2902831107
149952988.558628 0.8185316870 0.7066563512 0.6720416920 -0.4422612962 -0.3873367286 -0.2814064761
150273375.360659 0.8042186902 0.7102240825 0.6511902854 -0.4473653586 -0.3684136024 -0.2771512562
150593762.162689 0.7905885312 0.7188186630 0.6358505450 -0.4520326706 -0.3502452788 -0.2776990989
150914148.964720 0.7777435641 0.7318482629 0.6265044433 -0.4557647848 -0.3334038817 -0.2830621772
151234535.766750 0.7659487155 0.7485974779 0.6235477525 -0.4581552240 -0.3185509302 -0.2930806299
151554922.568781 0.7555951382 0.7682901175 0.6272284557 -0.4589328396 -0.3063595415 -0.3074269183
151875309.370811 0.7471954585 0.7901197289 0.6376339986 -0.4579807520 -0.2974913408 -0.3256120437
152195696.172842 0.7413603683 0.8132389628 0.6546221416 -0.4553574490 -0.2925554112 -0.3469518748
152516082.974872 0.7387094336 0.8369996932 0.6779635102 -0.4512718327 -0.2920265484 -0.3707821445
152836469.776903 0.7398923193 0.8606792478 0.7071016842 -0.4461075808 -0.2962618513 -0.3962051764
153156856.578933 0.7454651991 0.8837215717 0.7413016541 -0.4403741150 -0.3054056120 -0.4223246158
153477243.380964 0.7559520447 0.9058850695 0.7799782660 -0.4346216680 -0.3195153566 -0.4484650447
153797630.182994 0.7716188793 0.9267653875 0.8219340348 -0.4295238533 -0.3382940531 -0.4736504311
154118016.985024 0.7926166988 0.9462911425 0.8662112158 -0.4257003671 -0.3613567590 -0.4972235099
154438403.787055 0.8189974005 0.9645282539 0.9119232652 -0.4237331509 -0.3882443231 -0.5186661269
154758790.589085 0.8503220544 0.9814307695 0.9576801113 -0.4241448898 -0.4180669826 -0.5373498897
155079177.391116 0.8862520775 0.9972100370 1.0026214825 -0.4273310550 -0.4501300936 -0.5530070543
155399564.193146 0.9261205957 1.0120078361 1.0456824300 -0.4335726242 -0.4835158760 -0.5653754610
155719950.995177 0.9688711851 1.0259071454 1.0856705307 -0.4429583639 -0.5170894132 -0.5742760680
156040337.797207 1.0137626677 1.0391330692 1.1219166092 -0.4555312489 -0.5500611131 -0.5797440746
156360724.599238 1.0594233365 1.0517272240 1.1533883114 -0.4710733106 -0.5812516016 -0.5818241607
156681111.401268 1.1044777540 1.0637418558 1.1793165913 -0.4892151584 -0.6096090229 -0.5807208735
157001498.203299 1.1478398923 1.0752892233 1.1992650704 -0.5095985948 -0.6343564699 -0.5767224612
157321885.005329 1.1877837281 1.0862757583 1.2126731138 -0.5314482636 -0.6544552381 -0.5702624858
157642271.807359 1.2229759569 1.0966441979 1.2194071307 -0.5539969828 -0.6692485751 -0.5618568358
157962658.609390 1.2521584450 1.1062542836 1.2195404649 -0.5763634243 -0.6782590905 -0.5520765994
158283045.411420 1.2740896572 1.1148092834 1.2134028221 -0.5974525747 -0.6812215664 -0.5415763949
158603432.213451 1.2879446264 1.1219427729 1.2015703016 -0.6162479979 -0.6782216300 -0.5309365087
158923819.015481 1.2931910727 1.1271502704 1.1848300620 -0.6317242421 -0.6696527790 -0.5206736844
159244205.817512 1.2897315666 1.1298487468 1.1640725202 -0.6430252727 -0.6561989930 -0.5111347663
159564592.619542 1.2779043357 1.1294083936 1.1402496352 -0.6495043716 -0.6387988544 -0.5024838604
159884979.421573 1.2584835166 1.1252339567 1.1142654412 -0.6508267347 -0.6185514913 -0.4946687422
160205366.223603 1.2325194967 1.1168104881 1.0868109313 -0.6469897119 -0.5965370907 -0.4874151338
160525753.025634 1.2015102133 1.1038659972 1.0585996128 -0.6383667621 -0.5739393895 -0.4803467157
160846139.827664 1.1668802235 1.0862975411 1.0299304947 -0.6256086841 -0.5516171739 -0.4729420130
161166526.629694 1.1300746206 1.0642516904 1.0009478351 -0.6095871502 -0.5302421339 -0.4646733735
